"UserId","Category","Num_books_for_Category","Spending"
"User_00630","Bambini e Ragazzi",1,14
"User_00631","Bambini e Ragazzi",1,20
"User_00632","Bambini e Ragazzi",1,5
"User_00633","Bambini e Ragazzi",2,20
"User_00634","Bambini e Ragazzi",3,15
"User_00635","Bambini e Ragazzi",1,18
"User_00636","Bambini e Ragazzi",1,10
"User_00637","Bambini e Ragazzi",1,10
"User_00638","Bambini e Ragazzi",1,4
"User_00639","Bambini e Ragazzi",1,40
"User_00640","Bambini e Ragazzi",2,15
"User_00641","Bambini e Ragazzi",1,60
"User_00642","Bambini e Ragazzi",1,10
"User_00643","Bambini e Ragazzi",1,3
"User_00644","Bambini e Ragazzi",1,16
"User_00645","Bambini e Ragazzi",1,2
"User_00646","Bambini e Ragazzi",3,42
"User_00647","Bambini e Ragazzi",1,60
"User_00648","Bambini e Ragazzi",7,106
"User_00649","Bambini e Ragazzi",1,45
"User_00650","Bambini e Ragazzi",2,16
"User_00651","Bambini e Ragazzi",2,16
"User_00652","Bambini e Ragazzi",1,5
"User_00653","Bambini e Ragazzi",3,17
"User_00654","Bambini e Ragazzi",1,10
"User_00655","Bambini e Ragazzi",1,10
"User_00656","Bambini e Ragazzi",1,17
"User_00657","Bambini e Ragazzi",1,6
"User_00658","Bambini e Ragazzi",2,12
"User_00659","Bambini e Ragazzi",1,5
"User_00660","Bambini e Ragazzi",1,5
"User_00661","Bambini e Ragazzi",1,3
"User_00662","Bambini e Ragazzi",1,30
"User_00663","Bambini e Ragazzi",1,10
"User_00664","Bambini e Ragazzi",1,12
"User_00665","Bambini e Ragazzi",2,7
"User_00666","Bambini e Ragazzi",2,22
"User_00667","Bambini e Ragazzi",1,40
"User_00668","Bambini e Ragazzi",1,10
"User_00669","Bambini e Ragazzi",5,29
"User_00670","Bambini e Ragazzi",5,96
"User_00671","Bambini e Ragazzi",1,10
"User_00672","Bambini e Ragazzi",1,60
"User_00673","Bambini e Ragazzi",1,45
"User_00674","Bambini e Ragazzi",1,20
"User_00675","Bambini e Ragazzi",1,10
"User_00676","Bambini e Ragazzi",1,3
"User_00677","Bambini e Ragazzi",1,10
"User_00678","Bambini e Ragazzi",1,24
"User_00679","Bambini e Ragazzi",1,1
"User_00680","Bambini e Ragazzi",1,10
"User_00681","Bambini e Ragazzi",1,5
"User_00682","Bambini e Ragazzi",1,56
"User_00683","Bambini e Ragazzi",1,55
"User_00684","Bambini e Ragazzi",2,100
"User_00685","Bambini e Ragazzi",1,55
"User_00686","Bambini e Ragazzi",1,26
"User_00687","Bambini e Ragazzi",4,97
"User_00688","Bambini e Ragazzi",1,20
"User_00689","Bambini e Ragazzi",2,4
"User_00690","Bambini e Ragazzi",1,20
"User_00691","Bambini e Ragazzi",1,68
"User_00692","Bambini e Ragazzi",1,5
"User_00693","Bambini e Ragazzi",1,10
"User_00694","Bambini e Ragazzi",1,10
"User_00695","Bambini e Ragazzi",1,12
"User_00696","Bambini e Ragazzi",5,12
"User_00697","Bambini e Ragazzi",1,8
"User_00698","Bambini e Ragazzi",1,6
"User_00699","Bambini e Ragazzi",1,2
"User_00700","Bambini e Ragazzi",1,18
"User_00701","Bambini e Ragazzi",2,121
"User_00702","Bambini e Ragazzi",1,68
"User_00703","Bambini e Ragazzi",2,103
"User_00704","Bambini e Ragazzi",1,4
"User_00705","Bambini e Ragazzi",1,10
"User_00706","Bambini e Ragazzi",1,1
"User_00707","Bambini e Ragazzi",1,10
"User_00708","Bambini e Ragazzi",1,8
"User_00709","Bambini e Ragazzi",1,11
"User_00710","Bambini e Ragazzi",2,23
"User_00711","Bambini e Ragazzi",1,4
"User_00712","Bambini e Ragazzi",1,10
"User_00713","Bambini e Ragazzi",1,10
"User_00714","Bambini e Ragazzi",1,31
"User_00715","Bambini e Ragazzi",3,44
"User_00716","Bambini e Ragazzi",1,18
"User_00717","Bambini e Ragazzi",1,11
"User_00718","Bambini e Ragazzi",1,44
"User_00719","Bambini e Ragazzi",1,6
"User_00720","Bambini e Ragazzi",1,6
"User_00721","Bambini e Ragazzi",1,50
"User_00722","Bambini e Ragazzi",1,10
"User_00723","Bambini e Ragazzi",1,11
"User_00724","Bambini e Ragazzi",1,2
"User_00725","Bambini e Ragazzi",2,12
"User_00726","Bambini e Ragazzi",1,60
"User_00727","Bambini e Ragazzi",2,12
"User_00728","Bambini e Ragazzi",1,6
"User_00729","Bambini e Ragazzi",1,30
"User_00730","Bambini e Ragazzi",1,55
"User_00731","Bambini e Ragazzi",1,19
"User_00732","Bambini e Ragazzi",1,5
"User_00733","Bambini e Ragazzi",1,20
"User_00734","Bambini e Ragazzi",1,20
"User_00735","Bambini e Ragazzi",1,18
"User_00736","Bambini e Ragazzi",2,61
"User_00737","Bambini e Ragazzi",1,41
"User_00738","Bambini e Ragazzi",1,20
"User_00739","Bambini e Ragazzi",1,6
"User_00740","Bambini e Ragazzi",2,12
"User_00741","Bambini e Ragazzi",1,33
"User_00742","Bambini e Ragazzi",1,10
"User_00743","Bambini e Ragazzi",2,16
"User_00744","Bambini e Ragazzi",1,2
"User_00745","Bambini e Ragazzi",1,18
"User_00746","Bambini e Ragazzi",2,20
"User_00747","Bambini e Ragazzi",1,6
"User_00748","Bambini e Ragazzi",1,10
"User_00749","Bambini e Ragazzi",2,30
"User_00750","Bambini e Ragazzi",1,5
"User_00751","Bambini e Ragazzi",1,20
"User_00752","Bambini e Ragazzi",1,48
"User_00753","Bambini e Ragazzi",1,10
"User_00754","Bambini e Ragazzi",1,10
"User_00755","Bambini e Ragazzi",1,39
"User_00756","Bambini e Ragazzi",1,4
"User_00757","Bambini e Ragazzi",1,8
"User_00758","Bambini e Ragazzi",2,115
"User_00759","Bambini e Ragazzi",2,26
"User_00760","Bambini e Ragazzi",1,20
"User_00761","Bambini e Ragazzi",1,10
"User_00762","Bambini e Ragazzi",1,12
"User_00763","Bambini e Ragazzi",1,35
"User_00764","Bambini e Ragazzi",1,1
"User_00765","Bambini e Ragazzi",1,10
"User_00766","Bambini e Ragazzi",1,55
"User_00767","Bambini e Ragazzi",2,115
"User_00768","Bambini e Ragazzi",1,30
"User_00769","Bambini e Ragazzi",1,28
"User_00770","Bambini e Ragazzi",1,10
"User_00771","Bambini e Ragazzi",1,4
"User_00772","Bambini e Ragazzi",1,28
"User_00773","Bambini e Ragazzi",1,10
"User_00774","Bambini e Ragazzi",1,4
"User_00775","Bambini e Ragazzi",1,20
"User_00776","Bambini e Ragazzi",3,12
"User_00777","Bambini e Ragazzi",1,60
"User_00778","Bambini e Ragazzi",1,30
"User_00779","Bambini e Ragazzi",1,4
"User_00780","Bambini e Ragazzi",1,58
"User_00781","Bambini e Ragazzi",1,40
"User_00782","Bambini e Ragazzi",1,10
"User_00783","Bambini e Ragazzi",2,106
"User_00784","Bambini e Ragazzi",1,18
"User_00785","Bambini e Ragazzi",1,10
"User_00786","Bambini e Ragazzi",1,31
"User_00787","Bambini e Ragazzi",1,55
"User_00788","Bambini e Ragazzi",1,55
"User_00789","Bambini e Ragazzi",1,30
"User_00790","Bambini e Ragazzi",1,10
"User_00791","Bambini e Ragazzi",1,4
"User_00792","Bambini e Ragazzi",1,10
"User_00793","Bambini e Ragazzi",1,10
"User_00794","Bambini e Ragazzi",1,8
"User_00795","Bambini e Ragazzi",2,57
"User_00796","Bambini e Ragazzi",1,10
"User_00797","Bambini e Ragazzi",1,26
"User_00798","Bambini e Ragazzi",1,44
"User_00799","Bambini e Ragazzi",1,28
"User_00800","Bambini e Ragazzi",2,19
"User_00801","Bambini e Ragazzi",1,10
"User_00802","Bambini e Ragazzi",1,25
"User_00803","Bambini e Ragazzi",1,13
"User_00804","Bambini e Ragazzi",1,48
"User_00805","Bambini e Ragazzi",1,30
"User_00806","Bambini e Ragazzi",1,30
"User_00807","Bambini e Ragazzi",2,103
"User_00808","Bambini e Ragazzi",2,9
"User_00809","Bambini e Ragazzi",1,8
"User_00810","Bambini e Ragazzi",1,10
"User_00811","Bambini e Ragazzi",1,2
"User_00812","Bambini e Ragazzi",1,44
"User_00813","Bambini e Ragazzi",3,159
"User_00814","Bambini e Ragazzi",1,30
"User_00815","Bambini e Ragazzi",1,5
"User_00816","Bambini e Ragazzi",1,27
"User_00817","Bambini e Ragazzi",1,50
"User_00818","Bambini e Ragazzi",1,5
"User_00819","Bambini e Ragazzi",1,44
"User_00820","Bambini e Ragazzi",1,10
"User_00821","Bambini e Ragazzi",1,55
"User_00822","Bambini e Ragazzi",1,40
"User_00823","Bambini e Ragazzi",1,2
"User_00824","Bambini e Ragazzi",1,10
"User_00825","Bambini e Ragazzi",1,8
"User_00826","Bambini e Ragazzi",1,40
"User_00827","Bambini e Ragazzi",1,20
"User_00828","Bambini e Ragazzi",1,4
"User_00829","Bambini e Ragazzi",1,4
"User_00830","Bambini e Ragazzi",1,10
"User_00831","Bambini e Ragazzi",1,10
"User_00832","Bambini e Ragazzi",1,4
"User_00833","Bambini e Ragazzi",1,60
"User_00834","Bambini e Ragazzi",1,10
"User_00835","Bambini e Ragazzi",1,5
"User_00836","Bambini e Ragazzi",1,4
"User_00837","Bambini e Ragazzi",2,40
"User_00838","Bambini e Ragazzi",2,16
"User_00839","Bambini e Ragazzi",1,10
"User_00840","Bambini e Ragazzi",1,4
"User_00841","Bambini e Ragazzi",1,13
"User_00842","Bambini e Ragazzi",1,6
"User_00843","Bambini e Ragazzi",1,51
"User_00844","Bambini e Ragazzi",2,20
"User_00845","Bambini e Ragazzi",1,60
"User_00846","Bambini e Ragazzi",1,22
"User_00847","Bambini e Ragazzi",1,4
"User_00848","Bambini e Ragazzi",1,49
"User_00849","Bambini e Ragazzi",1,7
"User_00850","Bambini e Ragazzi",1,20
"User_00851","Bambini e Ragazzi",2,67
"User_00852","Bambini e Ragazzi",1,10
"User_00853","Bambini e Ragazzi",4,80
"User_00854","Bambini e Ragazzi",1,44
"User_00855","Bambini e Ragazzi",2,12
"User_00856","Bambini e Ragazzi",1,10
"User_00857","Bambini e Ragazzi",1,14
"User_00858","Bambini e Ragazzi",1,6
"User_00859","Bambini e Ragazzi",1,2
"User_00860","Bambini e Ragazzi",1,55
"User_00861","Bambini e Ragazzi",1,36
"User_00862","Bambini e Ragazzi",1,5
"User_00863","Bambini e Ragazzi",1,2
"User_00864","Bambini e Ragazzi",1,10
"User_00865","Bambini e Ragazzi",1,10
"User_00866","Bambini e Ragazzi",1,4
"User_00867","Bambini e Ragazzi",2,84
"User_00868","Bambini e Ragazzi",1,25
"User_00869","Bambini e Ragazzi",1,44
"User_00870","Bambini e Ragazzi",1,2
"User_00871","Bambini e Ragazzi",1,10
"User_00872","Bambini e Ragazzi",1,6
"User_00873","Bambini e Ragazzi",3,20
"User_00874","Bambini e Ragazzi",1,15
"User_00875","Bambini e Ragazzi",2,8
"User_00876","Bambini e Ragazzi",1,20
"User_00877","Bambini e Ragazzi",2,112
"User_00878","Bambini e Ragazzi",1,17
"User_00879","Bambini e Ragazzi",1,2
"User_00880","Bambini e Ragazzi",1,49
"User_00881","Bambini e Ragazzi",1,2
"User_00882","Bambini e Ragazzi",1,5
"User_00883","Bambini e Ragazzi",1,50
"User_00884","Bambini e Ragazzi",1,10
"User_00885","Bambini e Ragazzi",1,6
"User_00886","Bambini e Ragazzi",1,18
"User_00887","Bambini e Ragazzi",1,10
"User_00888","Bambini e Ragazzi",1,2
"User_00889","Bambini e Ragazzi",1,24
"User_00890","Bambini e Ragazzi",3,13
"User_00891","Bambini e Ragazzi",1,10
"User_00892","Bambini e Ragazzi",1,10
"User_00893","Bambini e Ragazzi",2,18
"User_00894","Bambini e Ragazzi",2,78
"User_00895","Bambini e Ragazzi",1,53
"User_00896","Bambini e Ragazzi",1,12
"User_00897","Bambini e Ragazzi",1,20
"User_00898","Bambini e Ragazzi",1,22
"User_00899","Bambini e Ragazzi",1,2
"User_00900","Bambini e Ragazzi",1,10
"User_00901","Bambini e Ragazzi",1,2
"User_00902","Bambini e Ragazzi",1,6
"User_00903","Bambini e Ragazzi",4,6
"User_00904","Bambini e Ragazzi",1,35
"User_00905","Bambini e Ragazzi",1,2
"User_00906","Bambini e Ragazzi",3,156
"User_00907","Bambini e Ragazzi",1,13
"User_00908","Bambini e Ragazzi",1,10
"User_00909","Bambini e Ragazzi",2,48
"User_00910","Bambini e Ragazzi",1,62
"User_00911","Bambini e Ragazzi",4,34
"User_00912","Bambini e Ragazzi",2,6
"User_00913","Bambini e Ragazzi",1,8
"User_00914","Bambini e Ragazzi",1,10
"User_00915","Bambini e Ragazzi",1,8
"User_00916","Bambini e Ragazzi",1,10
"User_00917","Bambini e Ragazzi",1,5
"User_00918","Bambini e Ragazzi",2,9
"User_00919","Bambini e Ragazzi",1,20
"User_00920","Bambini e Ragazzi",1,33
"User_00921","Bambini e Ragazzi",5,292
"User_00922","Bambini e Ragazzi",1,2
"User_00923","Bambini e Ragazzi",1,10
"User_00924","Bambini e Ragazzi",1,5
"User_00925","Bambini e Ragazzi",1,8
"User_00926","Bambini e Ragazzi",1,4
"User_00927","Bambini e Ragazzi",2,17
"User_00928","Bambini e Ragazzi",5,273
"User_00929","Bambini e Ragazzi",1,7
"User_00930","Bambini e Ragazzi",1,12
"User_00931","Bambini e Ragazzi",1,6
"User_00932","Bambini e Ragazzi",1,4
"User_00933","Bambini e Ragazzi",1,5
"User_00934","Bambini e Ragazzi",1,20
"User_00935","Bambini e Ragazzi",1,60
"User_00936","Bambini e Ragazzi",1,8
"User_00937","Bambini e Ragazzi",1,6
"User_00938","Bambini e Ragazzi",1,10
"User_00939","Bambini e Ragazzi",1,16
"User_00940","Bambini e Ragazzi",3,27
"User_00941","Bambini e Ragazzi",1,10
"User_00942","Bambini e Ragazzi",1,60
"User_00943","Bambini e Ragazzi",3,130
"User_00944","Bambini e Ragazzi",1,68
"User_00945","Bambini e Ragazzi",1,15
"User_00946","Bambini e Ragazzi",1,10
"User_00947","Bambini e Ragazzi",1,14
"User_00948","Bambini e Ragazzi",1,14
"User_00949","Bambini e Ragazzi",1,2
"User_00950","Bambini e Ragazzi",1,40
"User_00951","Bambini e Ragazzi",1,2
"User_00952","Bambini e Ragazzi",1,15
"User_00953","Bambini e Ragazzi",1,5
"User_00954","Bambini e Ragazzi",1,20
"User_00955","Bambini e Ragazzi",1,10
"User_00956","Bambini e Ragazzi",1,6
"User_00957","Bambini e Ragazzi",1,4
"User_00958","Bambini e Ragazzi",1,47
"User_00959","Bambini e Ragazzi",1,20
"User_00960","Bambini e Ragazzi",1,2
"User_00961","Bambini e Ragazzi",1,10
"User_00962","Bambini e Ragazzi",1,26
"User_00963","Bambini e Ragazzi",1,4
"User_00964","Bambini e Ragazzi",1,10
"User_00965","Bambini e Ragazzi",1,5
"User_00966","Bambini e Ragazzi",3,91
"User_00967","Bambini e Ragazzi",1,6
"User_00968","Bambini e Ragazzi",1,10
"User_00969","Bambini e Ragazzi",1,44
"User_00970","Bambini e Ragazzi",1,6
"User_00971","Bambini e Ragazzi",1,16
"User_00972","Bambini e Ragazzi",2,22
"User_00973","Bambini e Ragazzi",2,18
"User_00974","Bambini e Ragazzi",1,24
"User_00975","Bambini e Ragazzi",1,15
"User_00976","Bambini e Ragazzi",2,9
"User_00977","Bambini e Ragazzi",2,97
"User_00978","Bambini e Ragazzi",1,10
"User_00979","Bambini e Ragazzi",2,10
"User_00980","Bambini e Ragazzi",1,60
"User_00981","Bambini e Ragazzi",1,20
"User_00982","Bambini e Ragazzi",1,6
"User_00983","Bambini e Ragazzi",1,40
"User_00984","Bambini e Ragazzi",1,40
"User_00985","Bambini e Ragazzi",1,8
"User_00986","Bambini e Ragazzi",1,44
"User_00987","Bambini e Ragazzi",1,14
"User_00988","Bambini e Ragazzi",2,98
"User_00989","Bambini e Ragazzi",1,48
"User_00990","Bambini e Ragazzi",1,5
"User_00991","Bambini e Ragazzi",1,19
"User_00992","Bambini e Ragazzi",1,12
"User_00993","Bambini e Ragazzi",1,5
"User_00994","Bambini e Ragazzi",1,60
"User_00995","Bambini e Ragazzi",1,4
"User_00996","Bambini e Ragazzi",1,2
"User_00997","Bambini e Ragazzi",2,13
"User_00998","Bambini e Ragazzi",1,10
"User_00999","Bambini e Ragazzi",1,5
"User_01000","Bambini e Ragazzi",1,10
"User_01001","Bambini e Ragazzi",1,10
"User_01002","Bambini e Ragazzi",1,20
"User_01003","Bambini e Ragazzi",1,10
"User_01004","Bambini e Ragazzi",1,40
"User_01005","Bambini e Ragazzi",1,12
"User_01006","Bambini e Ragazzi",1,5
"User_01007","Bambini e Ragazzi",2,15
"User_01008","Bambini e Ragazzi",1,10
"User_01009","Bambini e Ragazzi",1,6
"User_01010","Bambini e Ragazzi",1,4
"User_01011","Bambini e Ragazzi",1,2
"User_01012","Bambini e Ragazzi",1,1
"User_01013","Bambini e Ragazzi",1,18
"User_01014","Bambini e Ragazzi",1,16
"User_01015","Bambini e Ragazzi",2,6
"User_01016","Bambini e Ragazzi",1,4
"User_01017","Bambini e Ragazzi",1,4
"User_01018","Bambini e Ragazzi",1,17
"User_01019","Bambini e Ragazzi",1,6
"User_01020","Bambini e Ragazzi",3,26
"User_01021","Bambini e Ragazzi",1,13
"User_01022","Bambini e Ragazzi",1,6
"User_01023","Bambini e Ragazzi",1,36
"User_01024","Bambini e Ragazzi",1,16
"User_01025","Bambini e Ragazzi",1,5
"User_01026","Bambini e Ragazzi",1,2
"User_01027","Bambini e Ragazzi",1,3
"User_01028","Bambini e Ragazzi",1,10
"User_01029","Bambini e Ragazzi",1,55
"User_01030","Bambini e Ragazzi",3,57
"User_01031","Bambini e Ragazzi",1,45
"User_01032","Bambini e Ragazzi",1,6
"User_01033","Bambini e Ragazzi",3,148
"User_01034","Bambini e Ragazzi",1,10
"User_01035","Bambini e Ragazzi",1,7
"User_01036","Bambini e Ragazzi",1,4
"User_01037","Bambini e Ragazzi",1,16
"User_01038","Bambini e Ragazzi",1,2
"User_01039","Bambini e Ragazzi",1,16
"User_01040","Bambini e Ragazzi",1,9
"User_01041","Bambini e Ragazzi",1,10
"User_01042","Bambini e Ragazzi",1,20
"User_01043","Bambini e Ragazzi",1,8
"User_01044","Bambini e Ragazzi",1,10
"User_01045","Bambini e Ragazzi",1,48
"User_01046","Bambini e Ragazzi",1,55
"User_01047","Bambini e Ragazzi",1,16
"User_01048","Bambini e Ragazzi",1,7
"User_01049","Bambini e Ragazzi",1,40
"User_01050","Bambini e Ragazzi",2,24
"User_01051","Bambini e Ragazzi",1,40
"User_01052","Bambini e Ragazzi",1,2
"User_01053","Bambini e Ragazzi",1,60
"User_01054","Bambini e Ragazzi",1,70
"User_01055","Bambini e Ragazzi",1,50
"User_01056","Bambini e Ragazzi",1,2
"User_01057","Bambini e Ragazzi",1,10
"User_01058","Bambini e Ragazzi",2,115
"User_01059","Bambini e Ragazzi",1,5
"User_01060","Bambini e Ragazzi",1,30
"User_01061","Bambini e Ragazzi",3,25
"User_01062","Bambini e Ragazzi",8,22
"User_01063","Bambini e Ragazzi",1,76
"User_01064","Bambini e Ragazzi",1,5
"User_01065","Bambini e Ragazzi",2,13
"User_01066","Bambini e Ragazzi",1,6
"User_01067","Bambini e Ragazzi",1,32
"User_01068","Bambini e Ragazzi",1,20
"User_01069","Bambini e Ragazzi",1,60
"User_01070","Bambini e Ragazzi",1,5
"User_01071","Bambini e Ragazzi",1,16
"User_01072","Bambini e Ragazzi",2,14
"User_01073","Bambini e Ragazzi",1,46
"User_01074","Bambini e Ragazzi",1,20
"User_01075","Bambini e Ragazzi",1,48
"User_01076","Bambini e Ragazzi",2,22
"User_01077","Bambini e Ragazzi",1,4
"User_01078","Bambini e Ragazzi",1,16
"User_01079","Bambini e Ragazzi",1,30
"User_01080","Bambini e Ragazzi",1,12
"User_01081","Bambini e Ragazzi",1,2
"User_01082","Bambini e Ragazzi",1,50
"User_01083","Bambini e Ragazzi",1,15
"User_01084","Bambini e Ragazzi",1,12
"User_01085","Bambini e Ragazzi",1,48
"User_01086","Bambini e Ragazzi",1,14
"User_01087","Bambini e Ragazzi",1,2
"User_01088","Bambini e Ragazzi",1,4
"User_01089","Bambini e Ragazzi",1,5
"User_01090","Bambini e Ragazzi",1,4
"User_01091","Bambini e Ragazzi",1,10
"User_01092","Bambini e Ragazzi",2,26
"User_01093","Bambini e Ragazzi",1,5
"User_01094","Bambini e Ragazzi",1,2
"User_01095","Bambini e Ragazzi",1,8
"User_01096","Bambini e Ragazzi",1,48
"User_01097","Bambini e Ragazzi",1,8
"User_01098","Bambini e Ragazzi",1,18
"User_01099","Bambini e Ragazzi",1,20
"User_01100","Bambini e Ragazzi",1,30
"User_01101","Bambini e Ragazzi",1,24
"User_01102","Bambini e Ragazzi",1,20
"User_01103","Bambini e Ragazzi",2,4
"User_01104","Bambini e Ragazzi",1,55
"User_01105","Bambini e Ragazzi",1,2
"User_01106","Bambini e Ragazzi",1,45
"User_01107","Bambini e Ragazzi",1,10
"User_01108","Bambini e Ragazzi",1,6
"User_01109","Bambini e Ragazzi",1,5
"User_01110","Bambini e Ragazzi",2,136
"User_01111","Bambini e Ragazzi",1,14
"User_01112","Bambini e Ragazzi",1,60
"User_01113","Bambini e Ragazzi",1,40
"User_01114","Bambini e Ragazzi",1,10
"User_01115","Bambini e Ragazzi",1,20
"User_01116","Bambini e Ragazzi",1,6
"User_01117","Bambini e Ragazzi",1,16
"User_01118","Bambini e Ragazzi",2,46
"User_01119","Bambini e Ragazzi",1,20
"User_01120","Bambini e Ragazzi",1,5
"User_01121","Bambini e Ragazzi",2,4
"User_01122","Bambini e Ragazzi",1,40
"User_01123","Bambini e Ragazzi",3,30
"User_01124","Bambini e Ragazzi",1,10
"User_01125","Bambini e Ragazzi",1,3
"User_01126","Bambini e Ragazzi",1,6
"User_01127","Bambini e Ragazzi",1,57
"User_01128","Bambini e Ragazzi",1,30
"User_01129","Bambini e Ragazzi",1,8
"User_01130","Bambini e Ragazzi",1,24
"User_01131","Bambini e Ragazzi",1,16
"User_01132","Bambini e Ragazzi",2,69
"User_01133","Bambini e Ragazzi",1,4
"User_01134","Bambini e Ragazzi",1,18
"User_01135","Bambini e Ragazzi",1,10
"User_01136","Bambini e Ragazzi",1,16
"User_01137","Bambini e Ragazzi",1,6
"User_01138","Bambini e Ragazzi",1,24
"User_01139","Bambini e Ragazzi",1,10
"User_01140","Bambini e Ragazzi",1,6
"User_01141","Bambini e Ragazzi",1,8
"User_01142","Bambini e Ragazzi",2,106
"User_01143","Bambini e Ragazzi",2,40
"User_01144","Bambini e Ragazzi",1,5
"User_01145","Bambini e Ragazzi",1,8
"User_01146","Bambini e Ragazzi",2,50
"User_01147","Bambini e Ragazzi",1,2
"User_01148","Bambini e Ragazzi",1,6
"User_01149","Bambini e Ragazzi",2,18
"User_01150","Bambini e Ragazzi",1,10
"User_01151","Bambini e Ragazzi",1,44
"User_01152","Bambini e Ragazzi",1,55
"User_01153","Bambini e Ragazzi",1,10
"User_01154","Bambini e Ragazzi",1,8
"User_01155","Bambini e Ragazzi",1,4
"User_01156","Bambini e Ragazzi",1,48
"User_01157","Bambini e Ragazzi",2,33
"User_01158","Bambini e Ragazzi",1,6
"User_01159","Bambini e Ragazzi",1,12
"User_01160","Bambini e Ragazzi",1,45
